state,price,condition,cylinders,fuel,manufacturer,drive,year,title_status,odometer,paint_color,lat,long,lat_clean,long_clean,cluster_gmm_auto_input
ia,7990,excellent,4 cylinders,gas,hyundai,fwd,2013,rebuilt,92000.0,silver,41.2129,-9648746.0,42.011539,-93.210526,4
nc,7000,excellent,6 cylinders,gas,jeep,4wd,1996,clean,193569.0,red,35.799,-80.894,35.630066,-79.806419,6
wi,19990,good,,gas,volkswagen,fwd,2013,clean,24294.0,blue,437.0,-89.38,44.268543,-89.616508,10
va,7000,good,4 cylinders,gas,nissan,fwd,2012,clean,152690.0,black,36.703,-76.373,37.769337,-78.169968,4
wi,9999,good,4 cylinders,gas,honda,,2013,clean,152132.0,,43.535389,-89.448345,44.268543,-89.616508,7
tx,7999,excellent,8 cylinders,gas,gmc,rwd,2005,rebuilt,170000.0,red,29.478076,-98.58797,31.054487,-97.563461,11
mi,35590,good,,other,chevrolet,rwd,2013,clean,24471.0,yellow,43.22,-86.25,43.326618,-84.536095,10
mn,6965,like new,6 cylinders,gas,ford,4wd,2009,clean,173163.0,black,44.777506,-93.370829,45.694454,-93.900192,6
tx,31993,,,electric,tesla,4wd,2015,clean,79167.0,blue,29.89036,-95.392527,31.054487,-97.563461,9
wa,54999,,,gas,ford,4wd,2019,clean,19595.0,silver,46.234838,-119.128015,47.400902,-121.490494,12
wa,16321,,,gas,ford,4wd,2013,,121670.0,white,46.21496,-119.122349,47.400902,-121.490494,1
ca,61590,good,8 cylinders,gas,dodge,rwd,2019,clean,3364.0,green,33.7865,-84.4454,36.116203,-119.681564,6
ok,34944,,,gas,chevrolet,4wd,2015,clean,91271.0,black,38.4018,-93.785,35.565342,-96.928917,9
ma,29995,like new,6 cylinders,gas,jeep,4wd,2016,clean,79000.0,purple,42.1968,-71.7644,42.230171,-71.530106,0
il,33950,,,gas,jeep,4wd,2018,clean,37989.0,red,38.775491,-89.958367,40.349457,-88.986137,9
or,34980,,,gas,chevrolet,,2020,clean,32923.0,white,38.79662,-121.21584,44.572021,-122.070938,9
id,52999,,,gas,chevrolet,4wd,2018,clean,30020.0,red,43.61974,-116.29469,44.240459,-114.478828,9
az,23590,good,6 cylinders,gas,nissan,,2017,clean,21232.0,brown,33.51,-112.36,33.729759,-111.431221,1
tn,4900,,,gas,ram,,2016,rebuilt,66069.0,,36725.0,-86.724,35.747845,-86.692345,1
sc,5900,excellent,,gas,chevrolet,,2002,clean,180000.0,white,34.8661,-82.3198,33.856892,-80.945007,0
dc,36990,good,8 cylinders,gas,gmc,4wd,2018,clean,23424.0,black,38.87,-77.1,38.9072,-77.0369,7
mt,5500,fair,,gas,subaru,,2005,clean,158373.0,black,46.8563,-114252.0,46.921925,-110.454353,14
tx,12995,,,gas,hyundai,fwd,2014,clean,116060.0,,32.5251,-94.799,31.054487,-97.563461,10
ca,4500,excellent,6 cylinders,gas,chrysler,fwd,2010,clean,121000.0,,33.731906,-117.981491,36.116203,-119.681564,13
ks,39900,,,diesel,ford,,2012,clean,164000.0,,42.118293,-88.437641,38.5266,-96.726486,9
ia,27985,,,diesel,ram,,2012,clean,381465.0,,30.663,-97.9316,42.011539,-93.210526,9
tx,3500,excellent,8 cylinders,gas,chevrolet,4wd,2008,clean,144219.0,blue,33.561824,-101.856239,31.054487,-97.563461,11
ia,15988,,,gas,gmc,,2013,clean,111703.0,,41.1345,-96.2458,42.011539,-93.210526,1
il,26590,good,,gas,lincoln,,2018,clean,19506.0,red,40.74,-89.6,40.349457,-88.986137,1
ak,14599,,4 cylinders,gas,chevrolet,fwd,2017,clean,17130.0,red,61.1381,-149.86727,61.370716,-152.404419,2
ca,6000,excellent,,gas,volkswagen,,2013,clean,150000.0,grey,40.7592,-124.1593,36.116203,-119.681564,13
va,5990,excellent,6 cylinders,gas,nissan,4wd,2001,clean,116000.0,silver,38.4489,-78.8714,37.769337,-78.169968,0
tx,17990,good,,gas,toyota,fwd,2016,clean,19987.0,red,32.79,-96.76,31.054487,-97.563461,10
sd,10550,,4 cylinders,gas,jeep,4wd,2016,clean,113448.0,custom,43.5566,-96.8028,44.299782,-99.438828,7
ca,10988,excellent,4 cylinders,gas,jeep,4wd,2016,clean,,red,38.5892,-121.4057,36.116203,-119.681564,13
mi,5995,,,gas,ford,,2015,clean,202681.0,,43.1824,-84.1122,43.326618,-84.536095,1
wi,29700,good,4 cylinders,gas,lexus,4wd,2016,clean,70756.0,blue,4386772.0,-89.201642,44.268543,-89.616508,7
co,5999,,4 cylinders,gas,ford,fwd,2007,clean,111416.0,grey,39.909992,-10502643.0,39.059811,-105.311104,6
ma,19590,good,,other,volkswagen,fwd,2017,clean,18017.0,white,42.26,-71.8,42.230171,-71.530106,10
ca,8499,excellent,6 cylinders,gas,audi,4wd,2007,clean,127000.0,,33.743904,-116.359028,36.116203,-119.681564,13
tn,73950,,,gas,mercedes-benz,,2021,clean,2650.0,white,35.840175,-86.387603,35.747845,-86.692345,12
wi,15000,excellent,6 cylinders,gas,chevrolet,fwd,2011,clean,75000.0,black,43.839615,-89.151134,44.268543,-89.616508,0
ca,27900,excellent,8 cylinders,gas,chevrolet,rwd,2015,clean,107297.0,white,33.91885,-117.5585,36.116203,-119.681564,13
id,16321,,,gas,jeep,4wd,2016,clean,74360.0,black,43.618566,-116.29064,44.240459,-114.478828,1
fl,5000,excellent,,gas,lexus,,2015,clean,119000.0,blue,26161.0,-80.1517,27.766279,-81.686783,11
fl,48995,,,diesel,ford,4wd,2016,clean,98093.0,red,27.26977,-82.48229,27.766279,-81.686783,12
ca,30000,,,gas,jeep,,2013,clean,27316.0,,3203688.0,-100.903849,36.116203,-119.681564,1
ar,10500,fair,8 cylinders,gas,chevrolet,4wd,2003,clean,190000.0,black,35.7792,-90.766,34.969704,-92.373123,6
mi,5400,excellent,6 cylinders,gas,chrysler,rwd,2013,clean,155000.0,blue,42.4468,-8385287.0,43.326618,-84.536095,6
ny,45990,good,,gas,rover,,2020,clean,4157.0,black,42.88,-78.85,42.165726,-74.948051,9
ma,39590,good,,other,dodge,rwd,2019,clean,18456.0,green,42.11,-72.53,42.230171,-71.530106,2
mn,10500,excellent,4 cylinders,gas,nissan,fwd,2018,clean,69000.0,grey,45.6855,-92.9655,45.694454,-93.900192,4
or,4300,good,8 cylinders,gas,bmw,4wd,2006,clean,153550.0,silver,44.991,-122.7627,44.572021,-122.070938,14
ca,28900,excellent,4 cylinders,gas,ford,fwd,2020,clean,2207.0,silver,33.875577,-117.570384,36.116203,-119.681564,13
ks,24900,excellent,6 cylinders,gas,nissan,4wd,2019,clean,31871.0,black,37.684363,-97.332753,38.5266,-96.726486,0
ca,16995,,6 cylinders,gas,ford,rwd,2016,clean,142943.0,white,344118.0,-117.949911,36.116203,-119.681564,13
pa,5995,,,gas,nissan,,2009,clean,159711.0,silver,41.8018,-8148149.0,40.590752,-77.209755,1
dc,4877,,,gas,mercedes-benz,,2002,clean,110080.0,black,38.477914,-77.390827,38.9072,-77.0369,1
va,17495,,,other,dodge,fwd,2019,clean,43213.0,black,38.762669,-77.461754,37.769337,-78.169968,10
hi,12500,,4 cylinders,gas,mazda,fwd,2014,clean,69915.0,black,21.318059,-157.865187,21.094318,-157.498337,8
pa,12572,,,gas,ford,,2013,clean,120552.0,black,41.42832,-81.52741,40.590752,-77.209755,1
mi,6995,,,gas,chevrolet,,2013,clean,123203.0,,43.1824,-84.1122,43.326618,-84.536095,1
md,25299,,6 cylinders,gas,kia,fwd,2019,clean,25093.0,,39.354283,-76.699138,39.063946,-76.802101,10
nc,9299,excellent,4 cylinders,gas,volkswagen,,2013,,87146.0,,35.920809,-78.545799,35.630066,-79.806419,4
wa,34999,,,gas,toyota,4wd,2013,clean,34398.0,red,47.841211,-122.297249,47.400902,-121.490494,9
mi,24900,good,6 cylinders,diesel,ram,4wd,2012,clean,193000.0,grey,42.851055,-83.45119,43.326618,-84.536095,9
id,12000,good,8 cylinders,diesel,ford,4wd,2004,clean,168000.0,black,46.6021,-120.5059,44.240459,-114.478828,7
fl,13500,,,gas,bmw,,2015,clean,82777.0,black,28.329026,-81.404237,27.766279,-81.686783,1
ca,18590,good,,other,mini,fwd,2013,clean,28493.0,blue,32.74,-117.17,36.116203,-119.681564,13
tn,9785,,6 cylinders,gas,chrysler,fwd,2012,clean,111727.0,white,35.212885,-89.794298,35.747845,-86.692345,10
tx,32999,,,diesel,chevrolet,,2012,clean,186676.0,,30.649549,-97.866211,31.054487,-97.563461,9
la,13990,,,other,hyundai,,2016,clean,109122.0,,30.2684,-91.2524,31.169546,-91.867805,1
mn,34590,good,6 cylinders,gas,chevrolet,4wd,2016,clean,29499.0,silver,45.55,-94.22,45.694454,-93.900192,9
wa,17495,excellent,4 cylinders,gas,chevrolet,4wd,2018,clean,103088.0,black,46.592408,-120.488021,47.400902,-121.490494,14
oh,40990,good,,other,lincoln,4wd,2017,clean,31843.0,black,39.77,-84.19,40.388783,-82.764915,9
tn,29990,good,6 cylinders,gas,chevrolet,4wd,2016,clean,17302.0,red,35.1,-90.0,35.747845,-86.692345,1
or,8990,excellent,6 cylinders,gas,chrysler,,2014,clean,110051.0,,4445127.0,-12343674.0,44.572021,-122.070938,14
fl,51325,,,gas,ford,,2020,clean,5503.0,,29.801937,-82.528992,27.766279,-81.686783,9
mi,22950,,,gas,bmw,,2017,clean,108355.0,,44.8346,-91.5159,43.326618,-84.536095,1
ne,2700,,,gas,toyota,,2003,clean,177000.0,,40.8392,-96.6532,41.12537,-98.268082,1
mi,13173,excellent,4 cylinders,gas,ford,,2017,,106730.0,,42.300673,-8424108.0,43.326618,-84.536095,6
pa,9400,,,,hyundai,,2013,,,,41.26154,-78.70452,40.590752,-77.209755,1
mi,33995,excellent,8 cylinders,gas,toyota,4wd,2018,clean,122390.0,black,4357538.0,-85.954644,43.326618,-84.536095,2
mi,10000,,,gas,mercury,,2003,clean,68550.0,silver,4364023.0,-83.841806,43.326618,-84.536095,1
nv,4450,,6 cylinders,gas,acura,,2005,clean,187477.0,blue,36.195931,-115.106887,38.313515,-117.055374,1
oh,28997,excellent,,gas,ram,4wd,2017,clean,145007.0,,39.337094,-82.949176,40.388783,-82.764915,0
tn,31990,good,8 cylinders,gas,toyota,4wd,2013,clean,55068.0,,356.0,-85.25,35.747845,-86.692345,7
ca,4995,excellent,6 cylinders,gas,jeep,4wd,2007,clean,144230.0,grey,34.34568,-11972296.0,36.116203,-119.681564,13
al,4400,,6 cylinders,gas,lexus,fwd,2003,clean,193058.0,blue,33.455361,-86.962474,32.806671,-86.79113,10
fl,5500,good,4 cylinders,gas,audi,,2010,clean,208000.0,white,27.506525,-80.92712,27.766279,-81.686783,11
tn,25950,,,gas,lexus,fwd,2016,clean,57227.0,black,35.840175,-86.387603,35.747845,-86.692345,10
oh,15997,excellent,8 cylinders,gas,chevrolet,4wd,2012,clean,144159.0,white,40.544043,-84.581509,40.388783,-82.764915,6
il,4990,good,6 cylinders,gas,gmc,4wd,2002,clean,173000.0,silver,41.8097,-87.6533,40.349457,-88.986137,1
mo,27995,good,8 cylinders,gas,chevrolet,,2017,clean,111952.0,red,36.203482,-94.138862,38.456085,-92.288368,7
al,39990,good,6 cylinders,gas,nissan,rwd,2019,clean,8373.0,white,33.23,-87.54,32.806671,-86.79113,10
ny,14590,good,,other,bmw,,2012,clean,80465.0,black,41.93,-73.99,42.165726,-74.948051,9
mn,38590,good,8 cylinders,gas,dodge,rwd,2015,clean,24164.0,white,441.0,-92.47,45.694454,-93.900192,2
mo,4995,,,gas,kia,,2005,clean,201561.0,,38.1558,-92.7854,38.456085,-92.288368,1
ia,11995,,4 cylinders,gas,buick,fwd,2015,,29320.0,white,41.229172,-95.852118,42.011539,-93.210526,4
mi,19965,excellent,,gas,fiat,rwd,2017,clean,36624.0,black,4357538.0,-85.954644,43.326618,-84.536095,6
wi,40990,good,8 cylinders,gas,chevrolet,,2014,clean,53263.0,white,43.82,-91.23,44.268543,-89.616508,7
dc,13992,,4 cylinders,gas,honda,4wd,2014,clean,110187.0,blue,396441.0,-77.603965,38.9072,-77.0369,7
fl,15499,good,8 cylinders,gas,chevrolet,rwd,2003,clean,94950.0,white,29.172211,-8127238.0,27.766279,-81.686783,11
ca,3595,good,6 cylinders,gas,infiniti,4wd,2001,clean,112750.0,black,33.8814,-117.2261,36.116203,-119.681564,13
tx,21590,good,6 cylinders,gas,chrysler,rwd,2018,clean,39173.0,black,31.84,-106.43,31.054487,-97.563461,11
co,8000,good,4 cylinders,gas,chevrolet,fwd,2016,clean,42356.0,red,39.6956,-105341.0,39.059811,-105.311104,4
il,4999,good,8 cylinders,gas,gmc,4wd,2003,clean,197000.0,grey,41.4906,-90.498,40.349457,-88.986137,7
va,29968,,,gas,gmc,,2014,clean,97561.0,,36.2245,-79.8901,37.769337,-78.169968,9
nc,33883,,,gas,chevrolet,,2017,clean,1.0,,36.12256,-8070741.0,35.630066,-79.806419,9
sc,2200,fair,6 cylinders,gas,chevrolet,rwd,1963,missing,100000.0,grey,34.7872,-82.6974,33.856892,-80.945007,5
la,6500,good,6 cylinders,gas,infiniti,fwd,2008,clean,135656.0,blue,30098.0,-90.163,31.169546,-91.867805,10
il,4500,,,gas,ford,,2007,clean,140000.0,,41.805103,-87.763424,40.349457,-88.986137,1
ca,24900,,4 cylinders,gas,bmw,rwd,2017,clean,20000.0,grey,37.8365,-122.2804,36.116203,-119.681564,13
ca,4990,excellent,4 cylinders,gas,nissan,,2009,clean,114200.0,blue,34.2262,-118.447,36.116203,-119.681564,13
fl,10995,like new,4 cylinders,gas,toyota,fwd,2015,clean,79000.0,white,27.1656,-80.2916,27.766279,-81.686783,11
tx,38990,good,8 cylinders,gas,toyota,,2019,clean,15520.0,silver,32.32,-95.3,31.054487,-97.563461,7
va,21990,good,,other,mazda,rwd,2016,clean,41251.0,white,37.27,-79.95,37.769337,-78.169968,10
ar,40698,,,gas,ram,rwd,2020,clean,24520.0,red,35.32582,-94.409351,34.969704,-92.373123,10
ct,15590,good,,gas,mitsubishi,4wd,2012,clean,55110.0,blue,41.76,-72.68,41.597782,-72.755371,1
va,10999,,,gas,ford,,2009,clean,217586.0,,38.188241,-77.512056,37.769337,-78.169968,1
or,42995,excellent,,gas,ford,4wd,2014,clean,130630.0,,4439006.0,-121.303704,44.572021,-122.070938,6
fl,3499,,,gas,jeep,,2008,clean,143915.0,,26.636978,-81.863701,27.766279,-81.686783,11
wa,4000,good,4 cylinders,gas,honda,fwd,2007,clean,225000.0,blue,47.1374,-119.2891,47.400902,-121.490494,14
mi,6900,,,gas,ford,,2013,clean,213577.0,,42.303,-85.1304,43.326618,-84.536095,1
or,5200,excellent,6 cylinders,gas,acura,fwd,2004,clean,138400.0,black,44.974489,-122.879763,44.572021,-122.070938,14
mn,49500,excellent,,gas,gmc,,2016,clean,23621.0,brown,48.717107,-94.59177,45.694454,-93.900192,12
wi,13500,excellent,4 cylinders,gas,nissan,fwd,2015,clean,44000.0,red,42.9105,-87.8646,44.268543,-89.616508,4
tn,29595,,6 cylinders,gas,ford,fwd,2018,clean,12705.0,white,3553175.0,-89.862635,35.747845,-86.692345,10
wi,27990,good,,other,ford,,2015,clean,56080.0,,44.96,-89.64,44.268543,-89.616508,9
mt,5800,good,4 cylinders,gas,ford,4wd,2010,clean,109000.0,white,4590011.0,-112.837809,46.921925,-110.454353,7
tx,22999,,,diesel,ram,,2007,clean,207000.0,,30.647187,-97.861404,31.054487,-97.563461,9
ks,7950,excellent,4 cylinders,gas,nissan,fwd,2013,clean,112000.0,black,35.395,-97.4972,38.5266,-96.726486,4
va,19990,,,gas,ford,4wd,2014,clean,126092.0,,36.844169,-7634703.0,37.769337,-78.169968,1
az,27500,excellent,,gas,jeep,4wd,2014,clean,109000.0,black,34.4228,-114.125,33.729759,-111.431221,6
or,23977,excellent,,gas,nissan,4wd,2016,clean,33309.0,,4439006.0,-121.303704,44.572021,-122.070938,14
ca,2600,excellent,,gas,hyundai,,2002,clean,145000.0,,38328.0,-121.2915,36.116203,-119.681564,13
mn,9999,excellent,4 cylinders,gas,honda,fwd,2012,clean,150000.0,red,44496.0,-92.4896,45.694454,-93.900192,4
ms,32990,good,6 cylinders,gas,acura,,2017,clean,29322.0,white,33.7865,-84.4454,32.741646,-89.678696,9
md,27590,good,,gas,gmc,fwd,2019,clean,7080.0,white,38.33,-758.0,39.063946,-76.802101,10
co,26995,,8 cylinders,gas,toyota,4wd,2013,clean,143722.0,black,40.392756,-104.727851,39.059811,-105.311104,7
hi,32985,,,gas,kia,,2021,clean,9.0,,19.641782,-155.995775,21.094318,-157.498337,8
ny,33590,good,,gas,jaguar,,2018,clean,37153.0,red,43.1,-75.23,42.165726,-74.948051,9
mo,11995,,4 cylinders,gas,kia,fwd,2018,clean,68135.0,brown,37.2593,-93.2912,38.456085,-92.288368,4
nc,26990,good,8 cylinders,gas,chevrolet,rwd,2016,clean,75734.0,white,40.468785,-74.281707,35.630066,-79.806419,6
wi,15450,excellent,6 cylinders,gas,lexus,fwd,2013,clean,106406.0,black,42.5617,-87.8301,44.268543,-89.616508,0
fl,39990,good,8 cylinders,gas,chevrolet,,2019,clean,15352.0,,26.63,-81.85,27.766279,-81.686783,7
tn,23998,,,gas,dodge,rwd,2018,clean,48482.0,,36.171462,-86.497053,35.747845,-86.692345,10
ny,4995,like new,6 cylinders,gas,chevrolet,fwd,2010,clean,141000.0,red,43.1685,-77.6845,42.165726,-74.948051,0
sc,8000,good,6 cylinders,gas,chrysler,rwd,2012,clean,125000.0,silver,34.8921,-82.4002,33.856892,-80.945007,10
nc,17995,,,gas,gmc,4wd,2014,clean,224100.0,,34.254848,-77.845567,35.630066,-79.806419,1
ny,37997,excellent,,gas,chevrolet,4wd,2016,clean,56243.0,black,42.598179,-73.708295,42.165726,-74.948051,0
oh,4950,excellent,4 cylinders,gas,toyota,fwd,2000,clean,115400.0,white,39.986373,-82.987179,40.388783,-82.764915,4
ct,20590,good,6 cylinders,gas,infiniti,rwd,2013,clean,57181.0,black,41.81,-72.9,41.597782,-72.755371,10
ca,25000,excellent,8 cylinders,other,ford,,2009,clean,82294.0,white,3462796.0,-11885415.0,36.116203,-119.681564,6
ca,7499,excellent,6 cylinders,gas,lexus,4wd,1999,clean,178597.0,,39.123441,-121.61144,36.116203,-119.681564,13
nc,5600,excellent,4 cylinders,gas,subaru,4wd,2007,clean,126545.0,grey,35.448318,-82.594013,35.630066,-79.806419,4
ct,2000,like new,6 cylinders,gas,bmw,4wd,2013,clean,70000.0,black,41.3822,-72.8585,41.597782,-72.755371,0
fl,12497,,8 cylinders,gas,jeep,rwd,2012,clean,150300.0,white,27.329701,-82.530265,27.766279,-81.686783,11
pa,35990,good,,gas,jaguar,,2018,clean,8490.0,black,39.96,-76.73,40.590752,-77.209755,9
ca,35590,good,,other,gmc,4wd,2018,clean,19458.0,black,33.779214,-84.411811,36.116203,-119.681564,9
fl,13688,,,gas,mercedes-benz,,2005,clean,44306.0,,27.26977,-82.48229,27.766279,-81.686783,1
oh,3300,excellent,8 cylinders,gas,lexus,rwd,2002,clean,153000.0,black,40.9637,-81.4211,40.388783,-82.764915,6
sd,47995,,8 cylinders,diesel,chevrolet,4wd,2019,clean,71047.0,white,43.5179,-96.7924,44.299782,-99.438828,12
pa,31999,,6 cylinders,gas,ram,fwd,2018,clean,114857.0,white,39.512938,-76.909548,40.590752,-77.209755,10
id,16975,excellent,,gas,honda,4wd,2013,clean,87388.0,brown,47.737767,-117.412158,44.240459,-114.478828,14
il,18900,excellent,8 cylinders,gas,rover,4wd,2012,clean,114000.0,green,42.196223,-87.997055,40.349457,-88.986137,6
ca,16800,excellent,6 cylinders,gas,dodge,,2014,clean,85000.0,black,33.7225,-116.377,36.116203,-119.681564,13
nj,6250,excellent,4 cylinders,gas,nissan,4wd,2012,clean,134000.0,black,40.4107,-74.255,40.298904,-74.521011,4
or,7495,,4 cylinders,gas,ford,fwd,2010,clean,131817.0,silver,44.925908,-122.982753,44.572021,-122.070938,6
tx,17990,good,,gas,kia,fwd,2020,clean,7389.0,red,29.3,-94.79,31.054487,-97.563461,10
tx,21990,good,,other,toyota,,2013,clean,77018.0,red,33.89,-98.51,31.054487,-97.563461,9
vt,13998,excellent,4 cylinders,gas,subaru,4wd,2017,clean,81876.0,grey,44.439408,-73.210163,44.045876,-72.710686,4
ca,34999,excellent,6 cylinders,gas,toyota,rwd,2018,clean,41000.0,black,37.8134,-121.2132,36.116203,-119.681564,13
ga,26990,good,6 cylinders,gas,ford,,2016,clean,14230.0,black,31.57,-84.17,33.040619,-83.643074,1
fl,66900,excellent,6 cylinders,gas,honda,,2021,,13.0,,27.270402,-82.530222,27.766279,-81.686783,12
oh,30990,good,,gas,lincoln,fwd,2019,clean,7256.0,,39.32,-829.0,40.388783,-82.764915,10
ar,35000,like new,6 cylinders,gas,jeep,4wd,2017,clean,60840.0,brown,34.1566,-97.1792,34.969704,-92.373123,0
fl,33500,excellent,6 cylinders,diesel,mercedes-benz,rwd,2013,clean,60750.0,white,29.3977,-82.4856,27.766279,-81.686783,6
mi,12200,excellent,6 cylinders,gas,gmc,rwd,2017,rebuilt,42764.0,black,42624.0,-87.9377,43.326618,-84.536095,6
co,14995,excellent,,gas,dodge,fwd,2018,clean,73116.0,,39.671,-104.9279,39.059811,-105.311104,6
wa,8499,,other,gas,honda,fwd,2010,clean,105717.0,silver,47.1991,-122.3151,47.400902,-121.490494,14
nd,16500,,,diesel,ram,,2005,clean,178731.0,,46.8083,-100.7837,47.528912,-99.784012,9
ok,5900,,,gas,dodge,,2012,clean,157890.0,white,35.43548,-97.52113,35.565342,-96.928917,1
ne,48500,like new,8 cylinders,diesel,ford,4wd,2016,clean,109000.0,white,40.8,-98.593,41.12537,-98.268082,12
ma,17933,,,gas,honda,,2020,rebuilt,3218.0,,42.1487,-72.6079,42.230171,-71.530106,1
tn,47590,good,8 cylinders,gas,gmc,,2020,clean,31181.0,white,35.1,-90.0,35.747845,-86.692345,7
ri,8990,like new,4 cylinders,gas,mazda,fwd,2015,clean,127000.0,white,41.906314,-71.360402,41.680893,-71.51178,4
tn,5200,good,6 cylinders,gas,bmw,rwd,2007,clean,178000.0,blue,35.2323,-89.8509,35.747845,-86.692345,10
ny,36590,good,,gas,bmw,,2019,clean,17647.0,black,42.25,-79.5,42.165726,-74.948051,9
or,12000,,,gas,volkswagen,,1970,clean,91000.0,,42.287,-122.928,44.572021,-122.070938,5
nj,2500,fair,8 cylinders,gas,ford,4wd,1997,clean,106000.0,red,40.9024,-74629.0,40.298904,-74.521011,6
or,10995,,,gas,jeep,4wd,2011,clean,172169.0,,45.61685,-122.693008,44.572021,-122.070938,1
ia,15500,like new,,gas,ford,,2005,clean,30000.0,yellow,41.2104,-96.1698,42.011539,-93.210526,0
ia,10995,excellent,8 cylinders,diesel,ford,4wd,2005,clean,278627.0,,41.600976,-93.58129,42.011539,-93.210526,6
az,11499,excellent,,gas,ford,rwd,2012,clean,116700.0,,32.260949,-110.96056,33.729759,-111.431221,6
oh,16495,,,gas,toyota,fwd,2018,clean,42549.0,,39.355403,-84.396202,40.388783,-82.764915,10
wa,34999,,,gas,jeep,4wd,2017,clean,27525.0,black,46.234838,-119.128015,47.400902,-121.490494,9
id,7550,,4 cylinders,gas,dodge,fwd,2015,clean,73269.0,grey,40.746047,-111.939998,44.240459,-114.478828,14
oh,19998,excellent,,gas,ford,4wd,2016,clean,66328.0,,40.573231,-84.184755,40.388783,-82.764915,0
ca,3800,,,gas,ford,,2005,clean,135000.0,,34.107,-117.5941,36.116203,-119.681564,13
mi,14990,good,,gas,kia,fwd,2019,clean,7007.0,black,41.91,-83.38,43.326618,-84.536095,10
ga,2100,good,,gas,toyota,,2002,clean,260000.0,,31.9566,-83.7835,33.040619,-83.643074,1
ny,8995,new,,gas,gmc,rwd,2002,clean,143802.0,,44.9927,-123167.0,42.165726,-74.948051,6
oh,12995,good,8 cylinders,other,lincoln,4wd,2010,clean,136022.0,black,40.785262,-82.459155,40.388783,-82.764915,7
tx,4200,good,8 cylinders,gas,ford,rwd,2003,clean,253000.0,red,31.9508,-94.866,31.054487,-97.563461,6
or,13995,excellent,8 cylinders,gas,cadillac,fwd,2009,clean,35706.0,white,4437346.0,-121.287609,44.572021,-122.070938,14
ca,3350,,,gas,subaru,,2004,rebuilt,151459.0,,38.82153,-119.609395,36.116203,-119.681564,13
id,19999,,,gas,nissan,4wd,2015,clean,94023.0,blue,47.656773,-117.218613,44.240459,-114.478828,1
il,10295,excellent,4 cylinders,gas,hyundai,fwd,2016,clean,130011.0,black,3884394.0,-89.339761,40.349457,-88.986137,4
id,8700,excellent,,gas,buick,fwd,2012,clean,131281.0,brown,43.495385,-111.983728,44.240459,-114.478828,14
